store_name,sale_date,sales_amount,product_category
Store_A,2020-07-16 11:06:59,804.87,Electronics
Store_B,2020-06-10 03:43:12,888.22,Electronics
Store_D,2020-07-22 07:10:40,243.64,Toys
Store_B,2022-08-22 00:45:44,31.83,Clothing
Store_E,2021-10-29 07:08:57,1599.03,Toys
Store_A,2022-08-10 00:17:37,1565.05,Electronics
Store_E,2022-10-09 07:36:20,421.12,NULL
Store_C,2020-11-23 15:37:42,1355.37,Toys
Store_E,2021-01-29 21:12:12,1113.38,Groceries
Store_B,2022-05-08 07:42:54,1808.35,Groceries
Store_C,2022-02-13 10:57:07,1330.28,Furniture
Store_D,2022-12-19 09:26:28,188.68,Clothing
Store_A,2021-10-02 21:31:51,1862.69,Clothing
Store_D,2022-07-13 00:21:27,1732.88,Electronics
Store_D,2022-09-16 07:51:05,1619.68,Clothing
Store_E,2021-09-06 15:15:17,988.13,Toys
Store_A,2021-02-07 18:53:07,1777.84,Furniture
Store_E,2021-07-15 18:37:05,1857.8,Furniture
Store_A,2022-12-13 21:58:37,1019.04,Groceries
Store_B,2021-12-04 06:13:51,54.2,Groceries
Store_D,2021-12-20 09:27:39,726.14,Furniture
Store_D,2022-06-09 21:58:23,760.98,Electronics
Store_E,2020-12-29 01:34:55,752.97,Electronics
Store_D,2021-11-07 03:13:55,116.5,NULL
Store_E,2021-09-14 01:21:10,1468.78,Groceries
Store_D,2021-03-21 03:06:23,867.7,NULL
Store_D,2022-01-19 21:44:45,1981.34,Clothing
Store_A,2020-02-17 20:29:24,538.67,Furniture
Store_C,NULL,1072.5,Groceries
Store_A,2020-12-03 16:15:53,1956.31,NULL
Store_A,2022-07-14 04:59:26,867.56,Groceries
Store_D,2020-11-06 02:50:33,222.21,Groceries
Store_A,2022-05-29 09:06:55,1394.82,Toys
Store_B,2020-08-14 06:28:11,1481.42,NULL
Store_A,2021-05-07 15:45:52,416.07,NULL
Store_A,NULL,122.52,Groceries
Store_D,2022-09-20 09:47:47,187.0,Furniture
Store_A,2021-01-05 15:54:44,1371.66,Electronics
Store_A,2021-05-12 12:05:32,1864.76,Clothing
Store_E,2020-03-04 04:33:05,77.35,Groceries
Store_D,2021-03-12 03:32:29,922.54,Toys
Store_A,2020-01-29 10:17:00,454.09,Toys
Store_B,2021-11-09 01:31:25,707.91,Furniture
Store_E,2022-09-29 05:46:43,680.71,Groceries
Store_A,NULL,1444.79,Toys
Store_D,2020-02-26 10:34:53,1804.95,NULL
Store_B,2020-06-07 00:43:42,1602.03,Electronics
Store_D,2020-08-07 23:09:42,1990.86,Electronics
Store_C,2022-05-16 10:51:53,1729.28,Electronics
Store_E,2022-04-28 10:30:18,1867.28,Toys
Store_C,2020-06-03 09:26:21,406.75,Furniture
Store_D,2022-07-09 08:23:50,1102.92,Toys
Store_B,2020-01-15 09:26:07,1953.35,Clothing
Store_D,2022-10-13 00:49:40,1461.91,Toys
Store_A,2020-03-23 08:38:33,1018.26,Clothing
Store_D,2020-01-13 01:55:03,1801.14,Furniture
Store_B,2021-11-19 13:15:00,1337.35,Toys
Store_A,2020-12-19 13:24:07,1040.85,Electronics
Store_C,2020-10-31 01:56:27,1467.27,Clothing
Store_D,2021-05-06 12:54:57,1200.94,Electronics
Store_A,2021-07-25 14:02:10,723.41,Toys
Store_A,2020-11-25 15:51:24,1279.82,Groceries
Store_C,NULL,108.82,Toys
Store_A,2021-05-15 07:47:43,637.45,Groceries
Store_E,2021-03-01 17:31:02,699.36,Furniture
Store_C,2021-12-26 14:59:56,750.9,Electronics
Store_E,2020-05-22 21:15:55,1516.79,Clothing
Store_B,2022-01-27 04:22:14,1799.48,Clothing
Store_C,2021-08-13 17:18:21,187.49,Toys
Store_E,2020-08-29 22:47:26,1452.28,Furniture
Store_E,2021-05-21 06:11:50,1933.61,Clothing
Store_A,2022-09-28 11:29:41,941.23,Toys
Store_C,2022-06-23 01:28:56,281.25,Groceries
Store_E,2020-07-12 18:05:44,1543.89,Furniture
Store_D,2021-02-22 15:14:34,607.73,Electronics
Store_D,2020-02-13 14:47:14,373.58,Electronics
Store_E,2021-06-21 16:09:57,674.48,Groceries
Store_E,NULL,657.15,Clothing
Store_B,2020-03-19 19:50:14,1922.42,Groceries
Store_E,2021-03-21 17:11:30,1000.06,Clothing
Store_B,2021-06-29 03:38:34,1100.34,Groceries
Store_A,2020-12-14 10:44:04,845.25,Furniture
Store_B,2021-02-24 04:39:44,1745.24,Clothing
Store_D,2022-07-07 04:43:00,671.63,Toys
Store_B,2020-06-02 00:48:31,87.91,Furniture
Store_D,2021-11-14 00:25:13,893.2,Electronics
Store_E,2021-10-19 08:09:22,505.98,Clothing
Store_D,2022-09-17 21:46:06,567.23,Groceries
Store_A,2021-07-09 01:17:55,636.04,Clothing
Store_B,2022-04-08 07:41:57,1166.25,Electronics
Store_C,2020-11-18 09:44:18,774.78,Toys
Store_D,NULL,1319.98,Clothing
Store_A,2022-07-20 00:13:52,1575.25,Toys
Store_E,2020-12-05 07:41:02,803.45,Clothing
Store_E,2021-04-23 08:13:18,1482.78,Toys
Store_E,2020-03-14 08:26:16,1055.77,Clothing
Store_B,2020-10-09 00:19:27,1504.18,Electronics
Store_B,NULL,145.96,Toys
Store_E,2021-10-27 16:33:22,754.62,Groceries
Store_C,2020-03-19 13:36:39,138.57,Toys
Store_B,2021-05-31 15:07:58,1834.62,Toys
Store_A,NULL,986.7,Furniture
Store_E,2022-07-15 07:35:39,1637.26,Toys
Store_C,2022-05-17 06:42:22,46.1,Furniture
Store_E,2020-01-25 02:09:44,906.56,Toys
Store_C,2021-07-13 23:56:45,933.44,Clothing
Store_C,2020-08-01 10:49:39,1456.38,NULL
Store_A,2022-04-02 15:11:42,1363.55,Groceries
Store_C,2022-08-24 04:09:50,1742.48,NULL
Store_A,2021-06-05 06:37:59,1636.0,Electronics
Store_D,2021-07-17 16:38:12,98.5,Electronics
Store_C,2020-11-12 19:37:25,375.18,Groceries
Store_C,2020-08-26 14:30:35,1597.68,Electronics
Store_B,2020-01-18 23:55:10,51.77,Groceries
Store_E,2022-05-31 23:04:56,409.45,Groceries
Store_C,2022-09-10 08:21:23,127.97,Furniture
Store_E,2020-07-04 20:19:45,1295.68,Toys
Store_B,2020-04-04 10:14:06,360.86,Toys
Store_B,2020-11-28 23:44:40,1868.18,Clothing
Store_E,2021-02-09 00:54:49,384.12,NULL
Store_B,2021-11-24 17:31:35,1561.77,Electronics
Store_A,2022-05-10 05:26:23,1815.38,Electronics
Store_B,2020-11-29 12:49:45,1582.8,Clothing
Store_E,NULL,1500.88,Toys
Store_C,2020-04-07 08:29:09,906.83,Toys
Store_A,2022-12-15 03:27:39,1658.68,Furniture
Store_C,2022-08-21 08:57:16,1832.13,NULL
Store_B,NULL,1308.7,Groceries
Store_E,2020-02-11 07:47:49,48.76,NULL
Store_A,2020-05-12 12:54:04,1602.7,Toys
Store_A,2022-11-25 01:09:11,339.91,Electronics
Store_A,2022-04-08 18:04:55,1105.12,NULL
Store_B,2020-06-05 08:42:32,944.33,Clothing
Store_A,2022-08-22 22:56:30,1597.39,Toys
Store_B,2021-02-18 04:42:56,585.6,Clothing
Store_B,2022-12-19 15:56:12,880.99,Clothing
Store_C,2022-09-08 22:19:35,1751.86,Clothing
Store_E,2020-01-04 08:30:38,1173.87,NULL
Store_C,2022-02-09 00:32:20,854.31,Electronics
Store_B,2022-10-25 16:04:21,1324.35,Electronics
Store_E,2022-11-16 06:20:58,1030.43,Toys
Store_C,2020-03-28 14:09:28,230.23,Clothing
Store_A,2020-12-30 19:04:00,1239.14,Electronics
Store_D,2020-02-22 03:12:46,1443.3,Clothing
Store_E,2022-01-29 20:45:02,596.02,Electronics
Store_D,2021-09-11 01:15:49,1805.35,Clothing
Store_C,2022-04-22 06:03:44,1621.39,Groceries
Store_D,2022-12-25 23:48:34,627.75,Clothing
Store_A,2020-12-01 21:40:58,895.67,Clothing
Store_E,2021-05-07 06:04:47,1163.4,Electronics
Store_B,2020-12-05 22:21:26,1006.42,NULL
Store_E,2020-02-23 11:59:21,1974.67,Electronics
Store_A,2020-01-30 00:11:58,994.27,Clothing
Store_A,2021-09-15 03:47:44,855.51,NULL
Store_B,2021-02-14 00:58:30,807.81,Furniture
Store_A,2021-05-30 21:48:48,981.18,Toys
Store_E,2020-02-29 07:15:25,669.52,Toys
Store_E,2020-03-03 09:41:56,106.99,Clothing
Store_C,2020-12-18 02:10:52,1580.13,Furniture
Store_D,2022-11-23 00:49:48,1639.8,Clothing
Store_A,NULL,177.94,Furniture
Store_A,2022-12-20 09:47:35,155.18,Toys
Store_E,2022-09-27 09:15:16,649.35,Groceries
Store_E,NULL,1724.89,Toys
Store_E,NULL,1129.23,Toys
Store_C,2020-10-11 17:18:32,700.65,Clothing
Store_B,2020-01-22 22:45:57,776.69,Toys
Store_A,NULL,1022.44,Clothing
Store_C,2021-07-21 06:37:08,714.54,NULL
Store_B,2022-04-19 21:13:59,157.69,NULL
Store_B,NULL,498.85,Electronics
Store_D,2020-05-12 07:46:20,347.61,Furniture
Store_E,NULL,145.48,Toys
Store_B,2022-02-10 00:26:45,1879.41,Electronics
Store_C,2020-08-05 22:43:35,621.76,Groceries
Store_D,2020-11-25 19:43:58,329.97,Toys
Store_E,2022-01-16 07:03:15,463.17,Groceries
Store_C,2021-11-15 03:25:40,1841.26,Furniture
Store_D,2022-03-15 00:57:58,1756.99,Clothing
Store_A,2022-03-19 18:59:54,1329.42,Clothing
Store_D,2020-05-29 14:55:10,321.72,NULL
Store_C,2020-02-25 15:52:19,1067.74,Furniture
Store_C,2022-07-03 16:22:00,339.94,Furniture
Store_E,2022-10-16 11:37:45,298.04,Toys
Store_B,2021-03-18 16:09:50,1840.91,NULL
Store_D,2022-12-15 20:42:33,403.41,Electronics
Store_B,NULL,938.25,NULL
Store_E,NULL,1605.8,Groceries
Store_E,2022-02-07 06:35:43,1204.14,NULL
Store_D,2020-11-15 06:58:37,169.18,Groceries
Store_B,2022-03-05 14:52:30,1912.11,Furniture
Store_C,NULL,1872.74,Toys
Store_A,2021-08-28 08:36:44,1374.22,Toys
Store_A,2021-10-02 13:01:46,1013.56,Toys
Store_A,2020-01-11 07:37:47,1996.75,Furniture
Store_E,2021-10-23 14:54:47,1886.86,Furniture
Store_D,2020-02-15 00:43:52,999.7,Furniture
Store_B,NULL,1247.42,Electronics
Store_A,2021-09-01 11:03:33,696.93,Electronics
Store_B,2022-10-27 03:49:56,922.91,NULL
Store_A,2021-01-30 17:35:32,305.4,Toys
Store_D,2020-08-10 21:06:17,327.2,Furniture
Store_A,2022-02-19 02:15:27,856.8,Furniture
Store_C,2020-10-15 18:46:13,1475.83,NULL
Store_D,2022-12-09 09:52:51,366.97,Furniture
Store_E,2022-09-08 18:36:10,1178.45,Clothing
Store_E,2021-12-26 18:20:38,790.32,Electronics
Store_A,2022-02-05 05:01:39,1098.61,Groceries
Store_A,2021-03-19 13:26:00,243.31,Groceries
Store_B,2021-01-24 08:25:37,1538.27,Groceries
Store_B,2021-04-05 04:19:05,1487.09,Clothing
Store_A,2022-07-25 14:55:12,737.04,Electronics
Store_B,2022-07-28 08:48:11,557.05,Groceries
Store_B,2021-05-26 16:34:47,1868.2,Groceries
Store_D,2021-10-02 19:08:36,878.85,NULL
Store_D,2021-03-07 05:22:53,346.47,Groceries
Store_D,2020-02-28 19:08:46,1234.08,Electronics
Store_D,2021-06-05 19:13:02,1981.87,Furniture
Store_D,NULL,1520.94,Clothing
Store_A,NULL,845.26,Electronics
Store_D,2022-06-23 12:56:27,1720.22,Electronics
Store_A,2021-12-01 18:05:44,384.91,Clothing
Store_B,2021-12-23 07:35:47,1508.15,Groceries
Store_A,2020-08-15 23:21:53,705.47,Furniture
Store_E,2020-04-15 07:04:02,1969.78,Clothing
Store_E,NULL,1863.34,NULL
Store_D,2021-08-26 22:32:00,501.63,Electronics
Store_A,2021-04-10 21:32:47,478.51,Groceries
Store_E,2020-08-05 09:40:53,1162.39,Toys
Store_A,2020-11-03 11:11:58,702.69,Toys
Store_A,2021-08-07 22:28:04,1307.26,Electronics
Store_A,2021-08-25 02:07:46,1466.52,NULL
Store_B,2021-12-20 14:09:29,933.03,Clothing
Store_C,2021-02-08 14:11:29,904.85,Groceries
Store_E,2022-01-30 02:19:14,1185.34,Groceries
Store_B,2022-02-26 15:12:50,53.11,Clothing
Store_E,2020-04-27 18:56:41,1634.86,Furniture
Store_D,2020-11-17 10:53:19,173.63,Toys
Store_B,2021-06-04 10:11:15,351.23,Toys
Store_C,2020-01-10 07:19:12,518.43,Furniture
Store_A,2021-06-20 06:35:54,872.63,Furniture
Store_E,2021-07-02 03:30:47,265.93,Electronics
Store_D,2022-04-14 08:56:02,1726.34,Electronics
Store_A,2022-07-04 03:00:24,188.78,Toys
Store_A,NULL,207.14,Clothing
Store_E,2022-12-09 01:14:31,271.79,Toys
Store_C,2021-05-11 05:23:17,1029.93,Electronics
Store_B,2021-12-29 21:40:43,272.51,Toys
Store_A,2022-07-03 23:03:28,1699.0,Toys
Store_C,2022-06-08 04:34:20,535.57,Toys
Store_C,NULL,908.75,Electronics
Store_C,NULL,558.84,Furniture
Store_D,2021-02-15 21:56:07,925.6,Groceries
Store_A,2022-11-27 12:07:45,1898.37,Clothing
Store_A,2021-11-16 04:36:45,422.81,Clothing
Store_C,2020-04-04 07:02:01,1244.98,Furniture
Store_C,2021-02-05 12:13:09,669.19,Clothing
Store_B,2020-04-18 17:10:17,1737.18,Furniture
Store_E,2022-10-25 13:02:40,1496.68,Electronics
Store_C,2021-01-23 17:20:25,526.73,Clothing
Store_C,NULL,1798.01,Groceries
Store_E,2022-06-08 11:25:38,514.01,Furniture
Store_E,2021-01-31 17:12:11,1182.68,Electronics
Store_E,2020-04-13 04:15:12,1497.43,Furniture
Store_C,2020-02-25 00:53:05,257.02,Toys
Store_A,NULL,1481.11,Furniture
Store_A,NULL,864.51,Groceries
Store_D,2022-07-16 04:22:10,681.22,Toys
Store_D,NULL,1469.2,NULL
Store_B,2021-03-25 12:06:39,37.59,Electronics
Store_A,2022-09-30 07:03:34,1874.22,Groceries
Store_A,2021-11-15 18:23:25,983.98,Electronics
Store_D,2021-06-19 12:54:58,1611.76,Electronics
Store_A,2021-03-18 10:11:34,366.71,Furniture
Store_B,2022-08-18 17:32:31,742.63,Groceries
Store_B,2020-12-24 13:02:36,1662.27,Toys
Store_A,2021-08-06 05:56:00,1362.35,Groceries
Store_A,2022-08-15 05:44:20,115.76,Electronics
Store_A,NULL,85.07,Toys
Store_A,2022-11-12 03:01:22,413.47,NULL
Store_B,2021-03-04 04:31:54,1662.25,Furniture
Store_D,NULL,1631.71,NULL
Store_E,2022-08-30 22:19:26,1230.41,Furniture
Store_E,NULL,1609.02,Groceries
Store_C,2020-08-22 08:27:09,1306.6,Groceries
Store_A,2020-09-30 06:09:42,1426.31,Electronics
Store_C,2020-10-27 01:57:56,982.41,Toys
Store_D,2022-03-03 08:50:39,993.01,Groceries
Store_A,2022-05-19 22:45:22,295.26,Toys
Store_B,2021-10-16 03:04:22,1004.38,Furniture
Store_C,2021-03-17 23:28:34,913.55,Furniture
Store_B,2021-08-17 23:11:21,968.34,Electronics
Store_E,2020-02-10 15:08:13,350.79,Furniture
Store_A,2022-04-09 11:23:24,1949.07,Groceries
Store_D,2021-04-25 10:57:57,1876.0,Electronics
Store_C,2021-02-05 08:49:16,1645.11,Electronics
Store_C,2020-01-03 17:02:29,270.21,Furniture
Store_E,2020-11-06 08:25:25,1958.36,Toys
Store_C,2021-09-12 23:36:26,1836.62,Clothing
Store_E,2021-06-29 12:39:13,184.83,Clothing
Store_E,2020-10-13 13:10:08,1100.34,Electronics
Store_E,2022-01-12 01:32:01,1472.55,Groceries
Store_C,2021-11-15 23:16:43,523.03,Furniture
Store_D,2022-04-04 18:43:38,1529.32,Groceries
Store_B,2020-03-27 05:59:42,1230.54,Clothing
Store_E,2021-07-08 03:13:16,833.59,Clothing
Store_C,2020-08-22 10:58:54,1264.05,Electronics
Store_B,2021-12-20 21:24:49,1727.0,Groceries
Store_E,2021-03-03 08:12:51,1256.78,Furniture
Store_C,2022-11-24 03:40:28,1269.79,Electronics
Store_B,2022-09-17 09:16:32,1755.08,Clothing
Store_A,2020-02-04 04:02:40,988.68,Electronics
Store_E,2021-07-01 20:27:47,860.48,Toys
Store_C,NULL,868.09,Furniture
Store_B,2022-06-17 06:26:36,326.86,Groceries
Store_B,NULL,772.2,Toys
Store_D,2021-09-16 21:02:20,471.0,Toys
Store_D,2022-10-21 00:18:40,440.18,Toys
Store_A,2020-01-06 18:17:11,642.95,Furniture
Store_D,NULL,1963.98,Groceries
Store_A,2021-12-20 04:10:25,426.59,Furniture
Store_D,2020-05-26 15:00:21,1009.53,Furniture
Store_D,2022-06-22 09:40:00,611.21,Toys
Store_A,2021-05-09 18:15:27,108.23,Electronics
Store_B,2022-08-08 09:16:46,805.98,Clothing
Store_C,2022-12-07 22:39:28,1359.58,Toys
Store_E,2021-09-25 13:24:20,1483.34,NULL
Store_E,2021-06-05 20:48:07,412.17,Furniture
Store_D,2021-03-31 11:26:38,1766.79,NULL
Store_C,2022-09-17 06:39:09,468.62,Electronics
Store_C,2022-02-18 17:01:54,243.02,Clothing
Store_E,2020-07-08 06:59:45,1799.2,Electronics
Store_C,2022-11-11 00:43:42,1851.93,Toys
Store_D,2020-03-20 08:46:51,1629.96,Electronics
Store_E,2021-12-03 12:23:41,324.96,Clothing
Store_A,NULL,1737.48,Groceries
Store_E,2021-06-02 08:36:34,1616.42,Clothing
Store_D,2020-01-05 17:07:10,893.27,Clothing
Store_D,2022-04-20 09:43:57,1388.42,Toys
Store_B,2021-02-07 09:32:58,1456.51,NULL
Store_B,2020-06-28 03:29:25,838.48,Groceries
Store_C,2022-01-04 20:42:54,1809.83,Toys
Store_A,2022-05-24 03:51:10,978.25,Clothing
Store_E,2021-09-09 00:21:59,985.36,NULL
Store_C,2022-04-05 23:46:17,218.75,NULL
Store_B,2022-12-04 03:01:02,1967.68,Groceries
Store_B,2021-07-25 21:19:59,988.26,Groceries
Store_C,2022-01-19 00:20:12,986.25,Toys
Store_E,2022-07-02 13:43:12,1693.69,Groceries
Store_A,2021-03-06 08:13:20,1752.84,Furniture
Store_E,2021-08-30 06:02:58,1801.32,Clothing
Store_D,2022-12-17 02:11:28,1704.38,NULL
Store_E,2021-04-21 14:00:27,1571.3,Furniture
Store_D,2022-09-28 07:52:22,231.1,NULL
Store_E,2020-04-17 16:47:25,1975.67,Clothing
Store_B,2022-03-27 23:52:19,1641.11,Clothing
Store_B,2022-11-08 21:09:39,634.27,Toys
Store_A,2020-06-02 06:20:16,663.19,Toys
Store_B,2020-08-09 11:32:42,1011.74,Groceries
Store_B,2020-02-07 00:47:19,1243.94,Furniture
Store_E,2021-01-23 12:45:31,558.22,Electronics
Store_B,NULL,69.53,Groceries
Store_A,NULL,297.84,Clothing
Store_A,NULL,1573.29,Furniture
Store_B,2020-12-16 03:41:16,1100.31,NULL
Store_D,2021-04-26 07:29:27,22.4,Clothing
Store_E,2020-12-02 13:51:17,1262.84,Toys
Store_A,2022-10-27 05:54:38,1042.62,Electronics
Store_B,2022-04-29 23:38:23,1124.61,Electronics
Store_D,2021-09-27 22:45:05,1318.73,Furniture
Store_A,2022-05-11 18:27:27,248.97,NULL
Store_E,2020-08-20 22:52:18,65.16,Electronics
Store_E,2021-12-21 16:52:41,404.09,Toys
Store_C,NULL,914.24,Furniture
Store_C,2021-08-17 15:52:12,1986.93,Groceries
Store_B,2020-03-08 13:38:38,125.62,Furniture
Store_A,2022-10-24 22:15:47,1136.66,NULL
Store_E,NULL,697.1,Toys
Store_B,2020-11-22 05:47:33,1675.28,Electronics
Store_C,2021-12-13 09:22:24,1574.62,Electronics
Store_D,2022-06-30 03:08:18,1053.61,NULL
Store_B,2021-09-27 08:12:04,1826.39,Groceries
Store_B,2020-05-15 10:31:26,321.08,NULL
Store_C,2021-12-15 03:54:06,1787.19,Furniture
Store_D,2022-06-02 01:44:24,527.18,Toys
Store_E,2022-01-11 11:58:37,952.8,Clothing
Store_D,2020-08-03 00:26:13,1509.71,Groceries
Store_E,2022-06-16 00:07:52,38.27,Furniture
Store_E,2022-03-01 12:16:12,1216.1,Electronics
Store_E,2020-05-11 21:37:01,1562.35,Toys
Store_B,2021-09-01 16:23:02,978.43,Groceries
Store_D,2022-06-09 16:07:30,345.21,Toys
Store_D,2020-04-27 03:22:46,1640.89,Clothing
Store_D,2021-11-26 17:31:25,1667.38,Clothing
Store_C,2021-09-21 16:07:19,122.8,Electronics
Store_D,2020-06-15 13:57:56,1342.27,Furniture
Store_A,NULL,605.34,Groceries
Store_E,2020-03-03 03:27:39,1651.2,NULL
Store_B,2021-02-15 23:09:11,1277.37,Clothing
Store_E,2022-02-28 20:18:02,1034.02,NULL
Store_E,2021-02-08 21:50:42,110.0,Furniture
Store_A,2020-03-05 21:33:10,1821.69,Groceries
Store_A,2020-02-08 08:48:31,1039.73,Clothing
Store_E,NULL,875.55,Toys
Store_A,NULL,949.63,Toys
Store_A,2021-03-29 05:46:40,872.25,Toys
Store_D,2022-10-03 20:04:22,1702.56,Electronics
Store_C,2022-12-28 17:51:34,102.12,Toys
Store_D,NULL,158.75,NULL
Store_C,2022-10-21 03:49:51,475.01,Furniture
Store_C,2022-08-23 10:44:38,1367.23,Toys
Store_A,2021-12-04 16:04:14,821.17,Electronics
Store_A,2020-04-30 02:54:49,609.12,Toys
Store_D,2020-04-04 12:01:00,168.78,Clothing
Store_C,2021-03-08 00:18:11,985.29,Toys
Store_B,2021-07-16 19:43:08,730.02,Toys
Store_B,2021-04-06 02:01:22,524.58,Groceries
Store_C,2020-07-29 18:09:12,953.2,NULL
Store_D,NULL,705.59,Groceries
Store_E,2022-05-07 16:49:00,320.54,Furniture
Store_D,2020-04-21 08:36:45,1110.69,Toys
Store_B,2021-11-15 10:16:16,1639.73,Electronics
Store_D,2020-12-08 03:08:26,1504.39,Furniture
Store_D,2020-11-19 14:46:35,1223.71,Electronics
Store_A,2022-08-19 12:08:23,1199.37,NULL
Store_B,2021-09-17 22:11:40,1959.96,NULL
Store_D,2021-05-04 15:35:30,1757.86,Toys
Store_D,2022-02-21 08:33:35,546.06,Clothing
Store_C,2022-06-22 07:39:30,503.4,Clothing
Store_E,2022-11-19 19:54:17,429.44,Electronics
Store_A,2022-07-22 08:52:41,760.31,Clothing
Store_C,2022-12-07 02:35:05,635.57,NULL
Store_A,2022-05-08 01:14:56,1540.53,Electronics
Store_B,2022-08-21 21:14:56,424.3,Electronics
Store_C,2022-07-23 11:32:59,1811.14,Electronics
Store_B,2020-11-03 11:58:55,137.51,Furniture
Store_D,NULL,545.3,NULL
Store_B,2020-07-05 10:02:31,749.47,Electronics
Store_D,2020-03-07 16:57:45,1136.59,NULL
Store_B,2022-07-02 06:59:06,1948.39,Toys
Store_D,2020-12-25 05:34:09,573.42,Toys
Store_B,2021-10-17 14:54:54,1413.51,Clothing
Store_E,2020-01-18 04:09:52,1453.0,Furniture
Store_B,2021-12-25 10:46:21,1845.83,Groceries
Store_A,2020-01-04 20:58:53,1599.23,Toys
Store_E,2022-09-24 07:45:02,45.96,Toys
Store_E,2020-01-21 09:58:34,436.18,Groceries
Store_E,2022-10-13 20:17:09,640.86,Furniture
Store_C,2020-05-30 17:27:28,757.6,Electronics
Store_B,2021-07-07 15:03:25,1262.09,Toys
Store_E,2022-05-15 01:44:15,148.89,NULL
Store_A,2020-01-28 08:00:20,1794.66,Electronics
Store_B,2021-01-14 08:23:50,1208.29,Furniture
Store_B,2020-08-25 23:13:40,1928.29,Electronics
Store_C,2022-03-17 10:48:15,213.65,Electronics
Store_B,2022-02-03 23:33:39,954.78,Clothing
Store_A,2022-11-30 19:14:22,1083.66,Groceries
Store_A,2022-10-15 13:49:07,205.22,Electronics
Store_D,2020-01-11 14:45:54,694.77,Groceries
Store_D,2020-04-12 10:37:28,587.32,NULL
Store_B,NULL,187.13,NULL
Store_C,2021-12-16 05:36:22,341.39,NULL
Store_B,2022-06-30 19:26:46,835.67,Groceries
Store_C,2021-03-09 01:39:17,25.09,NULL
Store_B,2022-06-09 06:51:02,509.24,Groceries
Store_B,2020-10-25 13:09:16,512.67,Electronics
Store_C,NULL,149.34,Furniture
Store_B,2022-07-31 10:05:28,1848.86,Furniture
Store_C,2022-03-28 21:16:55,1586.73,NULL
Store_A,2022-02-27 06:24:27,339.25,Toys
Store_B,2020-08-21 22:02:55,1272.86,Groceries
Store_D,2021-04-04 13:44:52,1987.49,Toys
Store_C,2021-08-29 04:42:10,378.23,Furniture
Store_E,2021-11-24 15:41:27,478.07,Furniture
Store_D,2021-04-21 05:47:35,1186.05,Clothing
Store_C,2020-10-18 23:32:14,609.34,Clothing
Store_D,2021-09-14 06:31:42,1829.15,Clothing
Store_E,2021-11-26 12:50:42,1200.15,Groceries
Store_A,2020-08-14 09:56:06,454.35,Groceries
Store_A,2020-05-22 01:38:20,511.32,Groceries
Store_D,2022-08-09 08:56:42,1212.0,Toys
Store_E,2020-11-03 14:26:46,1439.27,Groceries
Store_B,2020-10-03 21:52:25,92.14,Clothing
Store_A,2021-03-13 07:43:49,1881.24,Toys
Store_A,2021-06-22 08:37:56,228.97,Furniture
Store_D,2021-10-29 23:13:52,1565.42,Toys
Store_B,2020-09-01 07:44:02,339.56,Clothing
Store_C,2021-01-03 20:53:11,1082.21,Toys
Store_E,2020-02-05 21:15:14,939.34,Furniture
Store_A,2021-11-22 23:53:25,1730.51,Clothing
Store_C,2021-06-16 00:38:53,445.68,Clothing
Store_A,2021-12-27 14:42:41,1096.68,Groceries
Store_A,2021-09-20 17:28:18,1965.91,NULL
Store_B,2021-08-06 14:51:06,1558.84,Toys
Store_C,2021-07-27 07:27:52,496.18,Electronics
Store_E,2020-04-09 01:52:52,536.85,Furniture
Store_B,2022-06-28 01:14:47,1858.05,Electronics
Store_C,2022-04-19 07:14:05,91.35,Groceries
Store_A,2022-05-14 06:53:38,224.6,Groceries
Store_A,2022-12-22 00:53:40,1163.52,Toys
Store_C,2021-11-10 19:00:13,950.73,Groceries
Store_D,2022-03-27 14:42:49,466.06,Toys
Store_B,2020-03-13 05:29:29,218.45,Clothing
Store_C,2021-09-25 21:05:25,1297.06,Furniture
Store_C,2022-11-18 03:12:20,1025.99,Toys
Store_D,2021-01-15 06:08:13,1164.78,Furniture
Store_E,2022-04-10 15:43:15,834.67,Clothing
Store_B,2021-07-05 00:28:28,541.5,Groceries
Store_B,2020-11-17 16:04:34,552.0,Electronics
Store_E,2020-12-21 03:46:32,127.93,Clothing
Store_B,NULL,539.52,Groceries
Store_C,2022-06-13 14:03:11,1300.86,Electronics
Store_E,2021-09-28 22:36:05,747.18,Toys
Store_D,2022-04-13 22:27:01,1180.91,Toys
Store_E,2020-05-21 03:52:35,687.75,NULL
Store_C,2021-08-12 16:59:19,222.23,Groceries
Store_E,2020-11-21 08:48:57,573.42,Electronics
Store_C,2020-09-09 04:29:27,337.63,Toys
Store_A,2020-05-30 01:02:03,1643.21,Groceries
Store_A,2020-09-28 00:40:15,750.28,Groceries
Store_A,2021-03-14 01:38:29,1872.96,Electronics
Store_A,2021-09-28 22:59:46,47.55,Furniture
Store_E,2021-05-10 21:35:58,792.02,Furniture
Store_B,2021-06-30 07:01:22,350.95,Furniture
Store_E,2020-03-12 16:44:57,1682.98,Electronics
Store_A,NULL,1351.36,Electronics
Store_A,2020-01-04 18:00:27,1346.88,Clothing
Store_A,2022-11-29 09:28:31,880.05,Electronics
Store_B,2022-09-28 07:53:55,1219.69,Groceries
Store_D,2020-01-26 20:13:11,1740.21,Groceries
Store_D,2021-07-25 07:39:34,589.72,Electronics
Store_A,NULL,1861.42,Groceries
